-0,3	2,5755114675603483
-0,8	2,316477872175867
-2,0	2,462869674234952
-2,2	2,4181228129705747
-1,1	2,4090701553624387
-2,9	1,6685749142351827
-1,3	2,4554574310927197
-1,7	2,552970957677003
-1,9	2,523443497290734
-2,8	1,7928211210045655
-1,5	2,5350782887803853
-0,9	2,357700880143117
-0,2	1,9470504588451907
-2,4	2,3058151781474923
-1,8	2,509591108467546
-2,5	2,7425603406715555
-1,2	2,46460122283785
-0,6	2,25587367107442
-1,0	2,3597969652939943
-1,4	2,546652324178707
0,3	1,4299857435831695
-0,7	2,2902616187670706
1,4	0,5081943259278746
-2,3	2,44731611485453
-2,1	2,4666669299430626
-2,7	1,9745729682175772
-1,6	2,515727473691853
-0,4	2,2168378823950414
-0,5	2,316325981947543
-2,6	2,10547196698757
0,2	1,5134038569789459
1,6	0,4196727008603974
1,8	0,36192403605144946
1,2	0,6047661330965466
2,0	0,31046362669513294
0,1	1,6266835892633051
-0,1	1,8048812051335252
1,5	0,4742316708745323
0,6	1,1757518794137403
2,1	0,2886825679534098
0,4	1,3568657876677894
1,3	0,5585307475945904
-3,1	1,3940181375159446
1,7	0,38823142359724055
-3,9	0,436259113793425
-3,6	0,7416799849081869
-4,5	0,0960857584380338
-3,0	1,5057789675170596
2,2	0,27085065514812184
2,5	0,21146157587327008
4,4	0,018469851764250568
2,7	0,18752367588934007
2,3	0,24575838942892617
0,0	1,7299993225695818
0,5	1,2211366796370795
1,9	0,33209279520853163
0,7	1,2349283123689376
1,0	0,7458113991186114
3,9	0,04653916595860505
2,6	0,19830788210037453
0,9	0,8542306440965888
2,8	0,1724865432852216
0,8	0,9080909190604314
2,4	0,23017445200283973
3,0	0,14329324140126634
2,9	0,1538344232469817
4,9	0,006622413954945105
4,2	0,02484924135387659
1,1	0,6733901382535237
3,3	0,10529030627449419
4,5	0,015037132604118474
-4,3	0,1688715558511002
-3,7	0,6627882003164784
-4,2	0,2155322339923648
3,6	0,07178332190612516
3,1	0,12919782821275932
3,8	0,054346323694480704
4,0	0,03946108131868666
-3,3	1,114874275901309
-3,5	1,0503209288634268
3,5	0,0793778333223466
-3,2	1,3046155491241858
-3,8	0,5209834831527915
3,7	0,06437107876389302
3,2	0,12120840220289436
3,4	0,0892203201177696
4,3	0,024515082851562845
-4,1	0,2763187033678013
-3,4	0,9980099342284934
4,6	0,012181596311619207
4,1	0,03292980150073621
-4,0	0,3449730865704432
5,0	0,004799731215051957
5,1	0,0036453654797862964
-4,4	0,1307471085416685
-4,7	0,05489312851644865
-5,1	0,005650316493668759
-5,0	0,011057608622018433
-4,8	0,03107674071517818
-4,6	0,07166180972346561
-4,9	0,020079888184489518
4,8	0,007260352913907708
5,3	0,0019441949225526916
-5,3	0,0014581461919145186
4,7	0,009599462430103914
5,4	0,0012758779179252039
-5,2	0,002794780201169494
-5,4	0,0006379389589626019
5,6	0,0008505852786168025
5,7	0,000607560913297716
5,2	0,002187219287871778
5,5	0,0008809633242816883
-5,5	0,00024302436531908645
5,9	0,00027340241098397223
6,0	0,00027340241098397223
5,8	0,00036453654797862964
6,2	3,0378045664885806e-05
6,1	0,00021264631965420063
-5,7	3,0378045664885806e-05
-5,6	6,075609132977161e-05
6,3	3,0378045664885806e-05
